Month,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
1965-03,2.5114937,3.6760235,1.7610112,6.898538,1.3041168,0.3561891,7.5407004,-4.358191,-1.21245,8.884606,-4.7935343,5.6199636,-4.5374966,-6.002066
1965-04,8.8160095,10.268413,8.815588,12.676394,9.398611,8.447816,14.441537,5.5979056,7.0657077,15.195829,3.4754806,11.889712,3.7370732,3.270188
1965-05,10.913971,12.349652,10.170611,15.800455,11.239441,9.199089,15.725297,7.4400616,7.9934,15.983982,5.0743937,14.977496,5.23366,4.544543
1965-06,17.186834,18.732225,17.423407,21.008022,18.454288,16.419718,22.801712,13.866256,15.539974,22.38107,11.33832,19.853382,12.244539,11.541434
1965-07,20.292109,21.967163,20.694567,23.110716,21.487095,19.71576,26.108849,17.016483,18.958254,26.256866,14.365344,22.05209,15.287167,14.468508
1965-08,19.197248,20.807587,19.803633,21.984037,20.142105,18.259054,25.319403,16.31183,17.389278,25.729864,12.915127,20.912855,14.259444,13.297283
1965-09,16.171644,17.576427,16.56592,18.774633,16.054338,12.876341,22.58346,11.510379,11.262193,23.702448,8.820115,17.581474,10.255948,8.574655
1965-10,9.1559305,10.396459,8.828636,12.485216,8.720575,8.478008,14.335156,5.7809772,7.093201,16.223932,3.5586643,11.378358,3.6481442,3.3848007
1965-11,3.9790893,4.9320655,4.1284733,7.3810205,3.07715,1.2532077,9.044558,0.35782385,-0.5624884,10.749947,-2.194106,7.061492,-1.2605557,-2.521083
1965-12,-1.9783596,-1.4452062,-3.101705,2.869404,-4.3372464,-2.388302,1.9889365,-6.380045,-4.5630856,4.368142,-8.087705,2.325518,-8.475554,-8.469676
1966-01,-2.1602886,-1.5288161,-2.812942,2.1682055,-4.9834585,-2.3968287,2.6556368,-7.699802,-4.8865085,4.7837877,-8.473567,1.417683,-8.893944,-8.744237
1966-02,2.5201018,3.52766,1.7221836,6.638276,0.88712454,2.3455484,7.2705407,-2.8185587,0.8298706,8.945342,-3.477127,6.2152677,-4.2667284,-4.3520064
1966-03,1.8662999,3.1583116,1.5518037,6.0960894,1.7466086,-0.5553229,6.998899,-3.0668976,-1.8994066,7.486698,-4.6623187,4.8474503,-4.0711174,-5.3004227
1966-04,8.706103,10.118041,7.4519334,13.287572,8.439886,7.0766754,13.245346,2.9161515,5.2082963,13.934336,2.6892378,12.160963,1.8746217,1.1397347
1966-05,12.075073,13.504997,11.965945,15.607148,13.166388,11.586164,17.615,10.673211,11.325336,18.004631,6.1806655,14.122436,7.3036213,7.0688095
1966-06,17.774038,19.272205,18.481033,21.095755,19.133467,18.266615,24.303272,15.05864,17.657621,24.334805,12.09243,20.00025,12.955475,12.461003
1966-07,19.938612,21.558977,20.88734,22.414288,21.634266,21.623316,26.443018,18.912533,21.950104,27.065592,14.742605,21.897507,15.792492,15.65793
1966-08,19.179916,20.732372,20.646597,22.519522,20.43952,20.494394,26.228497,19.019354,21.175625,26.463287,13.729238,21.72904,15.241287,14.860756
1966-09,15.205542,16.711576,16.300383,17.888424,16.168118,14.056954,21.881607,13.665437,13.824537,22.439718,9.174629,17.058344,10.835961,9.876211
1966-10,10.216309,11.513896,8.978969,14.21463,9.515493,9.130792,14.345261,6.082009,7.2428126,16.10885,4.808201,13.414615,4.052818,3.9624975
1966-11,0.8030578,1.6818147,0.5052441,3.913203,-0.46697205,-0.35009143,6.006929,-2.8452785,-2.171559,8.159335,-5.698077,3.2552125,-5.126611,-5.9254274
1966-12,-1.044111,-0.44926146,-1.6902076,2.004858,-3.5193098,-1.02282,3.9236758,-5.4336195,-2.7596617,6.6901536,-7.702718,1.2660358,-7.5999184,-7.676578
1967-01,0.42256516,1.217408,0.47531918,3.1524265,-1.2257322,-0.00846569,5.4188986,-3.9331453,-1.7465158,7.055375,-5.4021206,3.4494505,-5.238,-5.4611907
1967-02,-0.31089646,0.6640552,-0.9633827,3.6161392,-2.1623657,-2.7555487,4.8734255,-6.7187934,-5.183692,6.370713,-7.3354707,2.9241545,-7.466185,-8.442337
1967-03,2.7120876,4.0060782,2.1818256,7.2715497,2.1417606,-0.2627661,7.748309,-2.5505047,-1.5181923,8.273073,-3.990578,6.016483,-3.6730323,-5.011275
1967-04,7.5271683,8.783599,7.0833926,11.903585,7.402824,4.581265,12.8863945,3.167358,3.2187457,13.48432,0.58986837,10.630136,1.5269116,0.38430583
1967-05,12.813794,14.308325,12.565189,16.878132,13.534111,11.84586,18.402111,9.409026,10.301282,18.730042,7.3226995,16.036371,7.3864856,6.912483
1967-06,17.416328,18.809359,16.535305,21.727585,17.446114,15.419962,22.483736,12.762001,14.626693,22.755192,10.682252,20.323286,10.924807,10.148669
1967-07,20.480864,22.157692,21.37132,23.209488,21.975082,19.863594,26.699839,18.078814,19.605852,26.938953,14.332927,22.158485,15.997076,14.950306
1967-08,18.87669,20.501787,19.791716,21.67347,20.138096,18.026041,25.343626,15.407363,17.150143,25.753399,12.896223,20.729939,14.194569,13.233792
1967-09,14.799894,16.286823,15.651822,17.59271,15.587602,13.652218,21.182373,12.630762,13.091992,21.796461,8.782046,16.534323,10.111832,9.176771
1967-10,11.789078,13.007128,11.455767,14.656612,11.111925,9.646495,17.282309,6.5078773,8.050193,19.327307,5.3463316,13.665407,5.75168,4.8399806
1967-11,4.6204753,5.638429,4.8858933,7.5607104,4.147591,4.6527033,9.904217,1.5058553,3.2631161,11.324154,-0.4722475,7.335442,-0.431438,-0.7166155
1967-12,-2.8501537,-2.440638,-3.7079265,1.956243,-5.5358,-4.915567,1.6210839,-9.049243,-7.2297773,4.088696,-9.92383,0.6477621,-9.79372,-10.446387
1968-01,-3.8324864,-3.4629502,-5.739898,1.7713199,-8.276855,-5.4803996,0.3564368,-10.939612,-8.133396,3.1793609,-11.0481415,0.91557455,-12.3173895,-12.536718
1968-02,-2.6156025,-1.7815708,-4.5644884,1.7568046,-5.8481436,-4.8013425,2.372171,-9.708702,-6.1645355,4.937024,-10.224749,0.9989134,-11.41948,-11.4504385
1968-03,3.0029755,4.2107234,0.5940079,7.6034365,0.8309215,-0.30032676,6.9574003,-5.5294094,-2.694355,9.236874,-4.328888,6.0150237,-6.091364,-7.369093
1968-04,7.1203394,8.549894,4.4881573,12.557317,6.370003,6.298272,10.020745,1.919564,4.626624,11.356069,1.6135013,11.29835,-0.042519156,0.096239395
1968-05,11.754274,13.18284,11.210706,15.72485,12.021504,10.432949,17.236776,8.053095,9.396586,18.229715,5.611263,14.361504,5.8778954,5.130222
1968-06,17.982996,19.482883,17.160587,21.394642,18.3994,16.49801,23.208977,13.199804,15.467814,23.997177,11.693077,20.506271,11.562626,10.9154
1968-07,21.191746,22.773119,22.184883,23.54317,22.464363,20.06954,27.7078,18.202406,19.951279,28.115717,14.418078,22.29911,16.566032,15.377489
1968-08,20.329815,21.911652,21.884636,22.616976,21.710024,20.012691,27.674208,18.714493,20.176815,28.322495,13.8782625,21.616669,16.262547,15.179942
1968-09,16.070822,17.50531,16.887568,18.72783,16.616669,12.976327,22.563248,12.180336,11.636147,23.266823,9.045771,17.530054,11.091555,9.543154
1968-10,9.734241,11.059784,11.243269,12.095821,10.517365,10.120216,16.75086,8.584684,9.437628,18.101292,4.6404786,11.443239,5.9893184,5.4221034
1968-11,5.4988346,6.531517,6.1152496,7.6583567,5.332847,5.1435285,11.104755,3.062295,3.6546721,12.791271,0.06103735,7.352651,0.96299374,0.33598512
1968-12,-2.8126972,-2.1464102,-1.8972961,-0.10351571,-4.372374,-2.8433707,3.5049295,-6.7857275,-5.520321,5.517901,-8.516639,-0.047445267,-8.032612,-8.508537
1969-01,-2.1859624,-1.5075468,-1.7861477,0.43687668,-4.354151,-2.765409,3.741613,-6.821383,-4.637808,5.779084,-9.107779,-0.37022874,-7.9489317,-8.392174
1969-02,1.4829929,2.4469578,2.2766433,4.346262,0.6093815,-0.001138791,7.802519,-3.6841183,-1.3171235,8.862768,-5.904289,2.9414709,-4.1081257,-5.1087418
1969-03,,6.42203,5.3775115,8.81602,4.7553477,3.3735213,10.987518,0.42622718,2.0381942,11.872266,-1.6823862,7.689501,-0.51323265,-1.784626
1969-04,,10.112647,8.421237,12.900466,8.717956,6.303168,14.20955,5.263651,5.275424,14.88209,1.9842592,11.670807,2.8641958,1.609467
1969-05,,14.962135,14.41071,16.674416,14.485558,12.7062435,20.13739,11.253052,11.761639,20.421522,7.341141,15.293112,8.958804,7.923626
1969-06,,19.322254,17.612642,21.41912,18.677513,16.203337,23.4008,13.425419,15.041514,23.54697,11.60282,20.320219,12.187628,11.428845
1969-07,,22.118307,20.716389,23.614408,21.876488,19.148994,26.072845,17.325844,17.795551,26.401768,14.729919,22.534344,15.575112,14.8497
1969-08,,21.232553,19.925049,22.882732,20.43739,18.59176,25.577127,16.38335,18.118643,26.296736,13.472152,21.788359,14.448686,13.678732
1969-09,,16.445656,15.195038,18.396141,15.287682,12.330596,21.007864,10.083212,11.114098,21.709826,8.486144,17.245949,9.471328,8.401536
1969-10,,10.757211,8.731373,13.540148,8.754993,6.766605,14.167516,5.197642,5.116255,15.924601,3.1250532,12.359394,3.4630382,2.6521087
1969-11,,3.9367177,3.3726652,5.6151567,2.4893796,2.1052892,8.429563,0.39498943,0.4716989,10.201489,-3.0886686,4.7839518,-1.7807993,-2.5959222
1969-12,,-1.8264682,-1.50979,-0.6577342,-3.7349336,-2.4806545,3.643977,-5.902783,-3.9315114,5.655281,-9.122095,-0.8156807,-7.3707385,-8.013688
1970-01,,-1.9402297,-3.326961,1.0747713,-5.5851474,-4.0975013,2.6169307,-8.5858755,-6.746991,4.9718423,-9.398091,0.6401835,-9.934229,-10.234535
1970-02,,-0.91640264,-2.0764096,1.3573399,-3.5914943,-3.0260472,4.1418395,-6.734824,-4.930287,6.3306212,-8.452743,1.1150051,-8.917844,-9.596405
1970-03,,3.5181608,2.1453624,6.1184845,2.3057797,1.7843815,7.3655624,-1.6902404,0.7665117,7.913544,-3.5106776,5.5624743,-3.161449,-3.9483397
1970-04,,8.44276,5.9322605,11.948424,6.188367,3.713327,11.986332,2.7757862,2.4702878,13.341941,-0.097646564,10.965318,0.48656458,-0.78154665
1970-05,,14.298997,12.602556,16.563564,12.93152,9.963745,18.927618,8.447696,8.274336,19.565056,6.0813313,15.433659,6.783614,5.49704
1970-06,,20.394932,20.154772,21.18465,20.384514,17.777523,26.011147,15.651476,17.140116,26.219961,12.290245,20.112951,14.449606,13.279328
1970-07,,22.357462,21.96699,23.093863,22.558933,20.700472,27.268824,18.93723,20.227087,27.577879,15.111196,22.424236,16.703478,15.918669
1970-08,,20.022154,19.089876,20.951477,19.801609,18.485996,24.520805,15.9517765,18.127743,24.965868,12.656859,20.151974,13.821786,13.21842
1970-09,,17.485027,15.765847,18.813276,16.070122,15.105742,21.65699,12.679539,14.559059,22.894173,9.973501,17.986588,10.14868,9.576572
1970-10,,10.870617,8.904993,13.336443,9.073979,8.464241,14.478743,5.732894,6.693577,16.540405,4.23131,12.711167,3.7791667,3.5441875
1970-11,,2.5261328,0.48286545,5.555114,-0.1119679,-0.121708564,5.921068,-3.431476,-2.7655728,8.044482,-4.735007,4.507337,-5.0830503,-5.657975
1970-12,,1.3355945,0.057788968,3.8156502,-1.341764,0.19484293,5.1017632,-3.279281,-1.319601,7.1410775,-5.2149706,3.7223387,-5.5222187,-5.371806
1971-01,,0.8872704,0.029930845,3.7233655,-1.9546999,-1.7188728,5.150975,-4.358283,-3.7283645,7.032452,-6.877523,2.8934546,-5.8758583,-6.5889626
1971-02,,2.141106,0.3257337,5.353801,-1.1523085,-0.35154676,6.0135107,-4.2851396,-2.1618705,7.5495653,-6.252514,4.5123854,-5.923111,-6.6112294
1971-03,,5.9343424,4.4791584,8.411216,4.404692,4.062097,10.200005,-0.020072121,2.2095478,11.313642,-1.3283807,7.243658,-1.1167088,-1.7355912
1971-04,,11.19759,9.559941,12.922648,9.609224,7.295368,15.662224,5.026898,5.9626055,16.385319,3.11818,11.957239,3.5692792,2.2878492
1971-05,14.561979,16.119976,15.628463,17.843525,15.929944,13.627446,21.429716,12.806693,12.660564,20.951448,8.911179,16.94493,10.278204,9.376568
1971-06,19.412119,20.991646,20.552156,22.612942,21.110785,19.577274,26.106558,17.857143,19.123983,25.86854,13.86346,22.333834,15.309524,14.566215
1971-07,21.34028,22.912086,22.305298,24.00856,22.660484,20.350426,27.785917,18.825083,20.180573,28.214134,14.804242,23.125965,16.796581,15.689844
1971-08,19.402437,21.067545,19.893229,22.294565,20.806023,19.161543,25.332228,17.388166,18.938084,26.052256,13.802851,21.476603,14.920857,14.427302
1971-09,16.3223,17.796585,16.730625,19.059748,16.758636,15.250494,22.523512,13.224308,14.453679,23.496965,10.197247,18.106894,11.1131735,10.4471445
1971-10,9.914412,11.153641,8.461298,14.099989,8.792141,7.8331046,13.856424,4.861128,5.8465776,15.653605,3.8888843,13.2694645,3.2038138,2.695278
1971-11,3.085567,4.105112,3.472202,5.3767176,2.7283018,2.3594556,8.49979,0.8445972,0.84763134,10.42705,-2.6049287,4.416773,-1.5523065,-2.158326
1971-12,0.8488881,1.6187375,0.57256883,3.4177527,-0.720592,0.52336574,5.313805,-2.7150562,-1.0389427,7.9187336,-4.9981575,3.512283,-4.575175,-4.6644497
1972-01,-4.392875,-3.8387482,-5.0059156,-0.8249995,-7.5104027,-5.6584697,0.94278437,-8.0916395,-7.0102563,3.1745136,-11.235197,-1.199521,-10.748508,-10.497997
1972-02,-3.5153613,-2.5550697,-3.148006,0.060116317,-6.0217576,-7.142193,3.2069514,-9.463666,-10.132146,4.7647033,-11.299732,-0.3400189,-10.399492,-11.989287
1972-03,5.288313,6.711622,5.2311025,8.472282,4.95179,4.211859,11.08625,0.07195135,2.839551,11.80246,-1.1544744,7.357021,-0.80264026,-1.6890553
1972-04,7.630649,9.026936,6.6824,11.94096,7.698921,6.9851665,12.208815,4.040483,5.5007706,12.870175,1.8853363,10.597599,1.843045,1.5800275
1972-05,12.217045,13.701255,11.859224,16.152027,12.8571615,11.179745,17.63387,8.576693,10.079638,17.838156,6.393216,14.9477005,6.625459,5.9959884
1972-06,17.198215,18.657822,16.805399,21.091896,17.884117,16.464565,22.599295,14.16451,16.016079,22.991777,11.045039,19.930794,11.689786,11.396209
1972-07,21.89796,23.556587,23.050903,24.546175,23.6684,22.291792,28.52339,20.380127,22.63855,28.826633,16.202517,24.102257,17.874636,17.187815
1972-08,20.883837,22.535715,22.422173,23.866259,22.56161,20.167685,27.61515,19.21747,20.102013,27.493015,14.806283,23.058996,17.051525,15.669751
1972-09,16.844059,18.260818,17.674572,20.092728,17.4597,15.96541,23.232431,14.982973,15.360969,24.191196,10.787165,18.890839,12.236923,11.340181
1972-10,8.577151,9.862821,7.9052963,12.414874,8.207621,6.947082,13.40698,3.7671206,4.8640246,14.507471,3.084303,11.496709,2.5856667,2.0268002
1972-11,4.2063284,5.1559114,4.48093,7.1585927,3.3911698,2.5950458,9.409705,0.78772765,1.1722009,11.368084,-2.049224,6.737635,-0.82737714,-1.8918294
1972-12,-1.5123056,-0.7587466,-1.0737399,1.2560279,-2.7865224,-0.5774983,4.0767922,-5.2591257,-2.2878258,5.6999125,-6.760088,1.6553674,-6.93938,-6.9586606
1973-01,1.9638665,2.7244864,2.7730584,4.6151595,-0.022948693,1.2671341,7.7551403,-3.4838667,-1.3159407,9.245695,-4.3751683,4.3228893,-3.888455,-4.5507245
1973-02,2.9599264,3.9247084,3.8898466,5.7549815,2.1797018,1.0820035,9.179885,-1.5016861,-0.506376,10.2080345,-4.6137605,4.6946125,-2.3200536,-3.498868
1973-03,7.1422777,8.509427,7.621939,10.651944,7.268161,6.076399,13.228672,3.549075,5.1014657,13.499504,0.6548624,9.716702,1.8337479,0.7062969
1973-04,6.247422,7.457071,6.2401233,11.488596,6.2423882,4.2054334,11.9967985,3.1274264,3.1203387,12.491352,-0.5682925,10.074387,0.7209994,-0.5710247
1973-05,11.956681,13.444904,11.086698,16.526632,12.614389,12.403585,16.684074,9.49062,11.376643,17.153465,6.9218254,15.352506,6.4195223,6.598706
1973-06,17.91656,19.477728,17.230673,21.688715,18.48577,17.78224,23.006746,14.080567,17.015463,23.497871,11.946858,20.33119,12.001202,11.778181
1973-07,20.844454,22.523277,21.59723,23.199848,22.284546,20.618423,26.959703,18.509642,20.393135,27.56666,14.748128,21.915106,16.349504,15.51836
1973-08,19.017982,20.648058,20.497025,21.583567,20.554789,18.818079,25.82124,18.341932,18.982813,26.051565,13.107764,20.63638,15.160882,14.21893
1973-09,15.9857025,17.472837,16.051529,19.410618,16.546831,15.620028,21.398108,12.820451,14.393299,21.99202,10.384546,18.429995,10.8356085,10.429533
1973-10,11.013988,12.296867,10.890257,14.060093,10.767287,9.003485,16.505219,6.1508303,6.881513,17.788157,4.9468307,13.189959,5.271815,4.45725
1973-11,4.3702364,5.2766037,4.033378,7.164371,3.0762267,1.756964,9.336823,-0.32073274,-0.028669748,11.415523,-2.225324,6.736172,-1.5841744,-2.5691848
1973-12,-1.8925706,-1.3333606,-1.6421226,-0.074489735,-4.232909,-8.484016,4.3064437,-9.9750395,-11.519001,6.926774,-11.02503,-1.2184381,-8.540899,-10.829975
1974-01,-1.2340332,-0.6703214,-1.5872098,2.1700149,-3.7708788,-2.9734297,4.029136,-6.3073525,-4.7358036,6.325209,-8.287762,1.5930387,-7.806865,-8.352468
1974-02,3.6975682,4.6332726,2.8076987,7.1343036,1.5015054,-1.8768471,8.810037,-4.2364736,-4.311335,10.400802,-4.8962555,5.697338,-4.0591774,-5.8769975
1974-03,3.973975,5.2981954,3.7791364,8.247523,3.9226186,2.5859451,9.039165,-0.13698217,1.5211667,9.593606,-2.269799,7.1048646,-1.523087,-2.5018709
1974-04,7.183611,8.765632,7.803722,10.344215,8.42776,6.9663634,13.090552,5.7841916,5.716489,13.1055765,1.9810015,9.472248,2.9676244,2.2410927
1974-05,13.03924,14.523738,12.66733,17.199286,13.880075,12.827496,18.378239,10.992102,11.958365,18.937365,7.635279,16.239754,7.8163886,7.5250154
1974-06,18.108072,19.579813,17.279123,22.15006,18.163898,16.662075,23.395945,13.528979,15.790433,24.11989,11.758527,21.09986,11.60684,11.096498
1974-07,20.322361,21.985584,20.546944,23.78985,21.486334,19.543407,25.915585,14.461186,18.096357,25.957634,14.608345,22.883917,15.109583,14.455334
1974-08,19.445381,21.034966,20.25226,22.627327,20.549824,19.91173,25.870882,16.52536,19.761366,26.45775,13.721602,21.389074,14.734471,14.111068
1974-09,15.875524,17.303663,16.065748,19.325394,16.03908,15.27481,21.815178,12.266993,14.174516,22.67385,9.962959,18.248487,10.390108,9.78921
1974-10,11.7133875,13.028696,12.0799675,14.66011,12.022192,9.791019,17.32115,7.465406,7.915206,18.502247,5.873014,13.784985,6.7135615,5.7659116
1974-11,3.5004678,4.3086553,1.8478411,7.466941,1.2108731,0.7536938,7.580522,-3.5355031,-1.0820936,10.138115,-3.4776425,6.395298,-4.1399226,-4.996041
1974-12,2.4917011,3.138895,2.5345354,4.9787416,1.40554,3.3036785,7.4761434,-1.8513476,1.2290891,9.40023,-3.195447,4.751439,-2.9958408,-2.6946487
1975-01,-1.1933042,-0.4525034,0.32963312,1.5109671,-1.9527695,-2.0090508,4.906938,-3.7035937,-4.134018,6.213373,-7.3870835,0.9309991,-5.2474203,-6.097836
1975-02,-0.5579595,0.53177756,0.25656775,2.3845236,-1.0835359,-2.074283,5.2078524,-4.015864,-3.5040345,6.479861,-7.1537457,1.880424,-5.297183,-6.328494
1975-03,1.4365119,2.6769674,1.6480821,5.1346097,1.2538052,-1.4958822,7.0794787,-3.206591,-2.8332515,8.054186,-5.702686,3.5722988,-4.065936,-5.769743
1975-04,7.4223347,8.789113,7.053007,11.651136,7.498115,4.8211904,12.661066,3.8663392,3.6028714,12.807344,0.94187146,10.713709,1.7903928,0.73251903
